,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc,Rank,Population,latitude,longitude,distance_100000,distance_300000,distance_500000,distance_1000000,Angle,Angle_Rad,Angle_Deg
1039.0,KY,Menifee County,0.471,2010,700,70,2780,72.3,25.2,2.4,2743.0,6220.0,37.95940825,-83.606243,77.54818687,77.54818687,160.8543648,235.5735944,61.9007717045,-1.08037227577,-61.9007717045
1040.0,KY,Mercer County,0.505,7740,2395,449,10584,73.1,22.6,4.2,1771.0,21261.0,37.80815767,-84.831561,38.19455544,38.19455544,85.44733435,297.1650237,-59.6686476367,1.04141436147,59.6686476367
1041.0,KY,Metcalfe County,0.545,3491,976,152,4619,75.6,21.1,3.4,2446.0,9969.0,36.9977334,-85.6643894,65.22087563,131.5480725,131.5480725,413.1229896,56.9753363683,-0.994407212059,-56.9753363683
1042.0,KY,Monroe County,0.737,4278,601,112,4991,85.7,12.0,2.3,2372.0,10821.0,36.7077212,-85.758247,63.31664869,105.6477905,105.6477905,444.3815967,42.5235152482,0.742175350603,42.5235152482
1043.0,KY,Montgomery County,0.41,7856,3158,430,11444,68.6,27.6,3.8,1533.0,26902.0,38.01075433,-83.85541567,55.38302551,55.38302551,144.9084074,236.9969601,65.7951651985,1.14834226461,65.7951651985
1044.0,KY,Morgan County,0.55,3628,1006,136,4770,76.1,21.1,2.8,2200.0,13668.0,37.957875,-83.16912675,115.8709496,115.8709496,184.7108516,228.3819948,56.6329870308,-0.988432088926,-56.6329870308
1045.0,KY,Muhlenberg County,0.469,9393,3272,389,13054,72.0,25.1,3.0,1408.0,31181.0,37.22289929,-87.09869486,69.03888195,116.3929189,116.3929189,313.6956226,-62.0305960668,1.08263813834,62.0305960668
1046.0,KY,Nelson County,0.337,13430,6434,908,20772,64.7,31.0,4.4,1080.0,44319.0,37.79359344,-85.43806089,51.42768027,52.73112233,52.73112233,331.3476143,70.3057971083,1.22706764278,70.3057971083
1047.0,KY,Nicholas County,0.412,1957,787,96,2840,68.9,27.7,3.4,2683.0,7000.0,38.318959,-83.9405965,58.39963279,58.39963279,111.4420627,208.5571466,65.6694662589,-1.14614840425,-65.6694662589
1048.0,KY,Ohio County,0.564,7942,2080,376,10398,76.4,20.0,3.6,1641.0,24075.0,37.45411182,-86.82076182,66.65130725,136.1670035,136.1670035,323.5004846,-55.6671216934,0.971574558658,55.6671216934
1049.0,KY,Oldham County,0.31,20469,10268,2116,32853,62.3,31.3,6.4,847.0,61412.0,38.39628333,-85.46408967,20.65752789,22.7138775,22.7138775,286.4650546,-71.9407695092,-1.25560329435,-71.9407695092
1050.0,KY,Owen County,0.537,3745,1062,192,4999,74.9,21.2,3.8,2377.0,10765.0,38.547668,-84.91087233,48.3025798,69.68273395,71.78153998,239.0396994,-57.5203515843,1.00391952205,57.5203515843
1051.0,KY,Owsley County,0.692,1474,256,29,1759,83.8,14.6,1.7,2857.0,4722.0,37.42742233,-83.679146,96.63285004,96.63285004,194.4936256,294.3439199,46.2113645476,0.806540463195,46.2113645476
1052.0,KY,Pendleton County,0.572,4604,1164,239,6007,76.6,19.4,3.9,2132.0,14604.0,38.713202,-84.39896333,31.50098144,54.19030573,54.19030573,194.6313898,-55.1101900814,0.96185426832,55.1101900814
1053.0,KY,Perry County,0.57,8158,2136,278,10572,77.2,20.2,2.6,1482.0,28241.0,37.26705132,-83.21130776,115.0983712,139.9252754,239.4544162,305.0275354,-55.2497742463,0.964290471582,55.2497742463
1054.0,KY,Pike County,0.627,19740,4277,633,24650,80.1,17.4,2.6,819.0,64178.0,37.47176298,-82.35154637,107.8541109,197.6044804,226.531058,226.531058,-51.1708668386,0.893100107433,51.1708668386
1055.0,KY,Powell County,0.452,3513,1272,172,4957,70.9,25.7,3.4,2274.0,12483.0,37.82863267,-83.77952967,65.53230122,65.53230122,165.9706663,253.8615455,-63.1279255437,1.10179015069,63.1279255437
1056.0,KY,Pulaski County,0.667,22900,4208,926,28034,81.7,15.0,3.4,824.0,63593.0,37.06246522,-84.62039111,106.5689972,106.5689972,158.6426839,360.2673664,-48.1640565251,-0.840621367479,-48.1640565251
1057.0,KY,Robertson County,0.53,759,222,32,1013,74.9,21.9,3.2,3037.0,2188.0,38.531698,-84.035565,55.53024023,69.44098767,87.18677742,191.8087646,57.9945451722,1.01219576145,57.9945451722
1058.0,KY,Rockcastle County,0.702,5609,915,164,6688,83.9,13.7,2.4,1981.0,17006.0,37.35215175,-84.3199705,75.19627897,75.19627897,152.2476586,320.1075441,45.412314664,0.792594411838,45.412314664
1059.0,KY,Rowan County,0.212,5174,3295,373,8842,58.5,37.3,4.2,1665.0,23447.0,38.1725264,-83.416412,95.40836501,95.40836501,152.4859573,208.5353379,-77.7604168438,-1.35717530165,-77.7604168438
1060.0,KY,Russell County,0.706,6863,1093,218,8174,84.0,13.4,2.7,1952.0,17497.0,36.9821765,-85.097139,111.449909,126.8953159,147.7109312,387.4946457,-45.0896107453,-0.786962165948,-45.0896107453
1061.0,KY,Scott County,0.304,15052,7713,1413,24178,62.3,31.9,5.9,999.0,49057.0,38.30988833,-84.60121233,34.07574071,34.07574071,90.78539077,240.2595897,72.3019883674,1.26190775275,72.3019883674
1062.0,KY,Shelby County,0.336,13196,6276,1101,20573,64.1,30.5,5.4,1096.0,43614.0,38.1996508,-85.2132682,37.24988323,37.24988323,37.24988323,284.9265733,70.3666411024,1.22812957081,70.3666411024
1063.0,KY,Simpson County,0.389,5077,2144,308,7529,67.4,28.5,4.2,1946.0,17538.0,36.740598,-86.583305,29.49311233,61.08153452,61.08153452,381.2413772,67.1077092169,1.17125047931,67.1077092169
1064.0,KY,Spencer County,0.554,7196,1921,396,9513,75.6,20.2,4.2,1958.0,17416.0,38.0262265,-85.2736215,39.7528879,39.7528879,39.7528879,302.4973849,56.3581351443,0.983635018552,56.3581351443
1065.0,KY,Taylor County,0.51,8320,2553,431,11304,73.6,22.6,3.9,1617.0,24691.0,37.34610067,-85.25832333,75.48824784,100.8963759,104.8670954,360.7782341,-59.3361702576,1.03561153652,59.3361702576
1066.0,KY,Todd County,0.539,3612,1042,120,4774,75.7,21.8,2.5,2264.0,12651.0,36.84600314,-87.16558557,50.45622314,79.3124783,79.3124783,332.3030204,-57.3844095705,-1.00154688632,-57.3844095705
1067.0,KY,Trigg County,0.496,4928,1587,230,6745,73.1,23.5,3.5,2142.0,14447.0,36.8777225,-87.7734775,59.08196288,117.0037726,117.0037726,288.6424698,60.2642868924,-1.05181022764,-60.2642868924
1068.0,KY,Trimble County,0.5,2771,879,138,3788,73.2,23.2,3.6,2535.0,8787.0,38.6452065,-85.3541015,31.91602046,51.01107575,51.01107575,262.0031312,-60.0,-1.0471975512,-60.0
1069.0,KY,Union County,0.543,4701,1331,179,6211,75.7,21.4,2.9,2119.0,14850.0,37.6317246,-87.9293902,50.55972617,188.9876122,188.9876122,227.3188184,57.1119036897,0.996790761467,57.1119036897
1070.0,KY,Warren County,0.242,28673,16966,2797,48436,59.2,35.0,5.8,520.0,117110.0,36.95925371,-86.39533586,0.0,89.45272276,89.45272276,382.4270922,75.9953879036,-1.32636973525,-75.9953879036
1071.0,KY,Washington County,0.461,4013,1420,197,5630,71.3,25.2,3.6,2308.0,11833.0,37.77718,-85.1498825,64.15435037,64.15435037,66.94921519,316.506565,62.5483454815,1.09167457033,62.5483454815
1072.0,KY,Wayne County,0.618,6370,1431,190,7991,79.7,17.9,2.4,1787.0,20824.0,36.8338815,-84.8218725,119.0458052,119.0458052,172.05383,390.8360954,-51.8297694771,0.904600127925,51.8297694771
1073.0,KY,Webster County,0.543,4397,1240,168,5805,75.7,21.4,2.9,2209.0,13583.0,37.51753513,-87.72913963,53.95366093,168.8090195,168.8090195,248.9836247,57.1119036897,0.996790761467,57.1119036897
1074.0,KY,Whitley County,0.672,11312,2067,390,13769,82.2,15.0,2.8,1288.0,35499.0,36.77011267,-84.10131917,80.68336953,80.68336953,212.3418101,374.5420407,-47.7783859449,-0.833890146026,-47.7783859449
1075.0,KY,Wolfe County,0.399,1804,753,78,2635,68.5,28.6,2.9,2662.0,7164.0,37.751153,-83.5316354,88.98164151,88.98164151,183.9455015,256.3862379,-66.4843214774,-1.16037031074,-66.4843214774
1076.0,KY,Woodford County,0.202,7697,4958,905,13560,56.8,36.6,6.7,1606.0,25077.0,38.0722985,-84.727847,22.10515348,22.10515348,81.7327084,267.9756063,78.34606199,-1.3673967377,-78.34606199
1077.0,LA,Acadia Parish,0.567,21159,5638,589,27386,77.3,20.6,2.0,841.0,61912.0,30.2471799,-92.428736,81.05556069,135.5615302,271.5802197,271.5802197,-55.4587095415,-0.967937080406,-55.4587095415
1078.0,LA,Allen Parish,0.515,6867,2106,272,9245,74.3,22.8,2.9,1584.0,25539.0,30.66358613,-92.88511038,60.29247252,174.7116943,245.5430069,245.5430069,59.0025450137,1.02978867755,59.0025450137
1079.0,LA,Ascension Parish,0.36,36135,16471,2057,54663,66.1,30.1,3.9,533.0,112286.0,30.2129611,-90.9165649,0.0,41.6434202,414.3371426,414.3371426,-68.8998039759,1.20252843336,68.8998039759
1080.0,LA,Assumption Parish,0.255,6714,3931,259,10904,61.6,36.1,2.3,1689.0,23026.0,29.96644183,-91.06709483,30.94136309,66.3963625,397.2550233,397.2550233,75.2264148491,-1.31294862359,-75.2264148491
1081.0,LA,Avoyelles Parish,0.37,11163,5032,386,16581,67.3,30.3,2.3,1138.0,41632.0,31.0601705,-92.01079221,54.7656925,105.701547,339.9827625,339.9827625,-68.2843827167,-1.1917873061,-68.2843827167
1082.0,LA,Beauregard Parish,0.653,12238,2393,447,15078,81.2,15.9,2.9,1270.0,36281.0,30.65565043,-93.216286,46.98725636,206.3772937,217.0755335,217.0755335,-49.2318272337,0.859257482002,49.2318272337
1083.0,LA,Bienville Parish,0.089,3756,3129,120,7005,53.6,44.7,1.8,2170.0,14076.0,32.3511365,-93.0566595,55.62592952,273.8136332,274.7285881,343.6693073,-84.8939195558,-1.48167841117,-84.8939195558
1084.0,LA,Bossier Parish,0.458,35451,12638,1729,49818,71.2,25.4,3.5,501.0,122197.0,32.58112686,-93.58249071,0.0,219.1513057,219.1513057,291.4631663,-62.7418737275,1.09505227542,62.7418737275
1085.0,LA,Caddo Parish,-0.042,48977,53448,3312,105737,46.3,50.5,3.2,257.0,257093.0,32.68272823,-93.91532692,0.0,186.0706976,186.0706976,259.4968463,-92.40713079,1.61280868461,92.40713079
1086.0,LA,Calcasieu Parish,0.333,54182,26293,3298,83773,64.7,31.4,3.8,326.0,194493.0,30.23443978,-93.27072411,0.0,180.3007679,193.1071582,193.1071582,-70.5490352171,1.23131294864,70.5490352171
1087.0,LA,Caldwell Parish,0.647,3822,788,82,4692,81.5,16.8,1.7,2443.0,10004.0,32.0473845,-92.158722,31.6308251,194.4446462,365.6939495,389.9508881,-49.6842052507,-0.867152967861,-49.6842052507
1088.0,LA,Cameron Parish,0.795,3256,323,113,3692,88.2,8.7,3.0,2708.0,6702.0,29.815113,-93.1959625,47.03966909,170.0857285,190.9539423,190.9539423,-37.344744354,-0.651788747293,-37.344744354
1089.0,LA,Catahoula Parish,0.444,3479,1322,55,4856,71.6,27.2,1.1,2416.0,10292.0,31.7596702,-91.8243526,37.68354324,150.8408639,394.91536,394.91536,63.6406232093,-1.11073841302,-63.6406232093
1090.0,LA,Claiborne Parish,0.135,3585,2717,119,6421,55.8,42.3,1.8,1992.0,16828.0,32.811797,-92.949056,64.67255036,222.2023978,266.8319678,349.6095648,82.2413801114,-1.43538286433,-82.2413801114
1091.0,LA,Concordia Parish,0.248,5474,3272,123,8869,61.7,36.9,1.3,1822.0,20365.0,31.50506267,-91.65228167,61.37308227,118.2402752,393.4208901,393.4208901,-75.6408060083,-1.32018111371,-75.6408060083
1092.0,LA,De Soto Parish,0.215,8067,5163,267,13497,59.8,38.3,2.0,1531.0,26963.0,32.08627011,-93.80150278,58.62205573,230.5893581,230.5893581,281.511753,77.5844726951,-1.35410449695,-77.5844726951
1093.0,LA,East Baton Rouge Parish,-0.092,84620,102711,9001,196332,43.1,52.3,4.5,150.0,444526.0,30.565379,-91.0665602,0.0,0.0,407.0582917,407.0582917,-95.2786761033,-1.66292660494,-95.2786761033
1094.0,LA,East Carroll Parish,-0.265,1059,1838,42,2939,36.0,62.5,1.3,2638.0,7526.0,32.783861,-91.2413985,91.09087739,237.1102222,293.6438388,508.7086679,105.366952798,1.83900024911,105.366952798
1095.0,LA,East Feliciana Parish,0.133,5569,4235,238,10042,55.5,42.2,2.3,1840.0,20008.0,30.85175633,-91.0799845,31.77510342,31.77510342,414.1771349,414.1771349,82.3570145597,1.43740106618,82.3570145597
1096.0,LA,Evangeline Parish,0.413,10357,4208,314,14879,69.6,28.3,2.0,1334.0,33710.0,30.74400888,-92.39739663,54.80503051,129.0835204,291.7149359,291.7149359,-65.606570045,1.14505065822,65.606570045
1097.0,LA,Franklin Parish,0.437,6514,2506,142,9162,71.1,27.4,1.4,1809.0,20561.0,32.0850785,-91.68814917,61.56980832,178.5801762,381.701787,426.7519872,64.0873745768,1.11853569532,64.0873745768
1098.0,LA,Grant Parish,0.706,7406,1181,232,8819,84.0,13.4,2.7,1727.0,22068.0,31.58258829,-92.56001914,38.03400942,181.7415545,327.5168239,327.5168239,-45.0896107453,-0.786962165948,-45.0896107453
1099.0,LA,Iberia Parish,0.314,20903,10698,853,32454,64.4,33.0,2.5,737.0,73999.0,29.9785498,-91.7863032,87.77160303,95.01695849,328.152774,328.152774,71.6995447333,1.25139312778,71.6995447333
1100.0,LA,Iberville Parish,-0.063,7320,8324,399,16043,45.6,51.9,2.5,1347.0,33228.0,30.29555089,-91.27787778,35.95765098,36.15117722,381.2729881,381.2729881,-93.6120261571,-1.6338380759,-93.6120261571
1101.0,LA,Jackson Parish,0.406,5169,2139,156,7464,69.3,28.7,2.0,2030.0,16216.0,32.300065,-92.572684,46.02961896,239.7758691,318.64502,382.4678441,66.0461925237,1.15272351794,66.0461925237
1103.0,LA,Jefferson Davis Parish,0.539,10775,3080,422,14277,75.5,21.6,2.8,1404.0,31432.0,30.30033786,-92.79845757,46.02796923,168.9470762,238.654816,238.654816,57.3844095705,-1.00154688632,-57.3844095705
1102.0,LA,Jefferson Parish,0.148,100292,73540,7556,181388,55.3,40.5,4.1,156.0,433676.0,29.8217742,-90.1176624,0.0,0.0,519.3592247,488.2854353,-81.4889586248,1.42225063202,81.4889586248
1104.0,LA,La Salle Parish,0.796,5835,605,128,6568,88.8,9.2,1.8,283.0,227055.0,31.7672858,-92.2220318,0.0,172.8931387,365.2943292,365.2943292,37.2501895551,-0.650138454728,-37.2501895551
1105.0,LA,Lafayette Parish,0.336,68191,32726,4682,105599,64.6,31.0,4.5,602.0,97029.0,30.19026543,-92.06219343,104.3429421,104.3429421,304.8980662,304.8980662,-70.3666411024,-1.22812957081,-70.3666411024
1106.0,LA,Lafourche Parish,0.565,31958,8423,1263,41644,76.7,20.2,3.0,2113.0,14927.0,29.5801027,-90.4445924,30.55300838,41.45621648,457.0269526,457.0269526,55.5977086905,-0.970363073214,-55.5977086905
1107.0,LA,Lincoln Parish,0.196,10761,7102,801,18664,57.7,38.1,4.3,1028.0,46953.0,32.5847266,-92.6791102,48.73504318,241.4646531,298.1950686,375.9623047,78.6968532751,1.37351920061,78.6968532751
1108.0,LA,Livingston Parish,0.726,48797,6950,1953,57700,84.6,12.0,3.3,474.0,131942.0,30.46089678,-90.76753678,0.0,30.95115675,432.7769536,432.7769536,-43.4479002697,0.758308912784,43.4479002697
1109.0,LA,Madison Parish,-0.173,1927,2744,61,4732,40.7,58.0,1.3,2290.0,12154.0,32.387097,-91.1404965,73.21758848,202.1100893,330.3546657,488.0890291,99.9622914295,-1.74467111328,-99.9622914295
1110.0,LA,Morehouse Parish,0.114,6502,5155,195,11852,54.9,43.5,1.7,1510.0,27559.0,32.78514983,-91.734585,49.33233746,222.3225888,316.174595,463.3934863,83.4540500481,1.45654794746,83.4540500481
1111.0,LA,Natchitoches Parish,0.11,8965,7143,509,16617,54.0,43.0,2.9,1184.0,39436.0,31.71697487,-93.088497,74.96216907,231.2518378,301.7300231,301.7300231,-83.6846844306,1.46057327681,83.6846844306
1112.0,LA,Orleans Parish,-0.661,24267,133833,7519,165619,14.7,80.8,4.5,179.0,369250.0,29.958304,-90.077,0.0,0.0,504.7954358,492.6346059,-131.376183135,2.29294695442,131.376183135
1113.0,LA,Ouachita Parish,0.255,41712,24420,1855,67987,61.4,35.9,2.6,405.0,155363.0,32.5288695,-92.16440575,0.0,241.3759053,346.1743811,424.645636,75.2264148491,-1.31294862359,-75.2264148491
1114.0,LA,Plaquemines Parish,0.336,6900,3347,325,10572,65.3,31.7,3.1,1647.0,23921.0,29.46768091,-89.62454,61.80959469,61.80959469,527.0008272,537.0820438,70.3666411024,1.22812957081,70.3666411024
1115.0,LA,Pointe Coupee Parish,0.172,6789,4764,208,11761,57.7,40.5,1.6,1699.0,22726.0,30.680887,-91.54551347,47.67299162,47.67299162,366.0017478,366.0017478,-80.0958763153,1.39793675897,80.0958763153
1116.0,LA,Rapides Parish,0.326,36814,18318,1706,56838,64.8,32.2,3.1,472.0,132373.0,31.21946526,-92.55438821,0.0,159.6681742,303.8290755,303.8290755,70.9738293098,-1.2387270042,-70.9738293098
1117.0,LA,Red River Parish,0.103,2391,1938,93,4422,54.1,43.8,2.1,2523.0,8983.0,32.0427435,-93.316384,64.74856557,269.6268058,270.3291531,316.9258441,84.0880498029,-1.46761333064,-84.0880498029
1118.0,LA,Richland Parish,0.326,6286,3157,153,9596,65.5,32.9,1.5,1782.0,20921.0,32.4272414,-91.7411,41.35577541,216.156223,350.4472998,447.3872027,-70.9738293098,-1.2387270042,-70.9738293098
1119.0,LA,Sabine Parish,0.631,7877,1703,205,9785,80.5,17.4,2.1,1632.0,24325.0,31.60177789,-93.566048,105.1257805,239.1320569,263.3314337,263.3314337,50.8760606835,0.887954769371,50.8760606835
1120.0,LA,St. Bernard Parish,0.333,10232,4957,618,15807,64.7,31.4,3.9,1137.0,41635.0,29.9110662,-89.9071996,17.21008213,17.21008213,499.587292,508.8271447,-70.5490352171,1.23131294864,70.5490352171
1121.0,LA,St. Charles Parish,0.308,16620,8558,1012,26190,63.5,32.7,3.8,945.0,52681.0,29.94217727,-90.38182291,23.22119106,28.79759397,463.1586492,463.1586492,72.0612575345,1.2577062071,72.0612575345
1122.0,LA,St. Helena Parish,-0.143,2497,3353,114,5964,41.9,56.2,1.9,2353.0,11071.0,30.6666435,-90.727153,23.136181,34.4259182,441.3088756,441.3088756,98.2214807213,-1.71428823477,-98.2214807213
1123.0,LA,St. James Parish,-0.08,5456,6418,211,12085,45.1,53.1,1.6,1743.0,21722.0,30.0314095,-90.78226513,18.29582517,65.20659764,425.1766398,425.1766398,-94.5885657358,1.65088190683,94.5885657358
1124.0,LA,St. John The Baptist Parish,-0.245,7569,12658,513,20740,36.5,61.0,2.5,1073.0,44758.0,30.58492793,-92.00206964,87.9609607,89.7646895,321.0479846,321.0479846,104.181833729,1.81831601933,104.181833729
1125.0,LA,St. Landry Parish,0.119,21966,17208,796,39970,55.0,43.1,2.0,669.0,83662.0,30.22215075,-91.8435865,83.80957542,83.80957542,326.2406533,326.2406533,-83.1656067361,1.45151366196,83.1656067361
1126.0,LA,St. Martin Parish,0.334,16872,8266,611,25749,65.5,32.1,2.5,943.0,52726.0,29.75334367,-91.40601233,66.48619977,95.77341543,363.6340186,363.6340186,-70.4882600624,-1.23025222209,-70.4882600624
1127.0,LA,St. Mary Parish,0.276,14353,8050,468,22871,62.8,35.2,2.0,928.0,53697.0,30.47448433,-89.96532317,49.52466487,58.22308486,452.9877409,508.9730777,73.9783835081,-1.29116636752,-73.9783835081
1128.0,LA,St. Tammany Parish,0.508,90914,27716,5759,124389,73.1,22.3,4.5,271.0,239453.0,30.0426102,-90.593011,0.0,50.6572268,443.4720587,443.4720587,59.4692976613,-1.03793504804,-59.4692976613
1129.0,LA,Tangipahoa Parish,0.326,33933,16869,1579,52381,64.8,32.2,3.0,495.0,123441.0,30.65047871,-90.4397925,0.0,60.83836135,467.7667521,467.7667521,-70.9738293098,-1.2387270042,-70.9738293098
1130.0,LA,Tensas Parish,-0.059,1180,1329,34,2543,46.4,52.3,1.2,2840.0,4954.0,31.921022,-91.28975067,89.87402431,151.801289,383.6991474,446.8751993,93.3824152948,-1.62983061036,-93.3824152948
1131.0,LA,Terrebonne Parish,0.484,31900,10664,1329,43893,72.7,24.3,3.0,538.0,111893.0,29.55375,-90.7584447,0.0,68.76802831,426.7774829,426.7774829,-61.0530241136,-1.06557628908,-61.0530241136
1132.0,LA,Union Parish,0.485,7972,2691,231,10894,73.2,24.7,2.0,1714.0,22419.0,32.83713533,-92.46286167,44.18364642,211.3221172,310.5087453,395.1204438,-60.9875275911,-1.06443315912,-60.9875275911
1133.0,LA,Vermilion Parish,0.596,19807,4745,701,25253,78.4,18.8,2.7,878.0,58723.0,29.95792214,-92.20822057,106.9062464,128.8590129,287.3963298,287.3963298,53.4160472924,0.932285898653,53.4160472924
1134.0,LA,Vernon Parish,0.65,13471,2665,497,16633,81.0,16.0,2.8,927.0,53869.0,31.10460045,-93.22010673,64.73612951,214.5196288,245.3340323,245.3340323,-49.4583981265,0.86321189007,49.4583981265
1135.0,LA,Washington Parish,0.368,12552,5690,380,18622,67.4,30.6,2.0,1036.0,46670.0,30.86652475,-90.02288875,46.55089748,100.8189855,424.1216838,512.0492366,-68.4076751284,-1.19393916463,-68.4076751284
1136.0,LA,Webster Parish,0.291,11538,6259,343,18140,63.6,34.5,1.8,1154.0,40940.0,32.7236704,-93.3625948,25.9902174,232.4929392,232.4929392,311.0730141,-73.0821659544,-1.27552442039,-73.0821659544
1137.0,LA,West Baton Rouge Parish,0.122,6926,5382,402,12710,54.5,42.3,3.1,1638.0,24106.0,30.4792178,-91.3159586,25.77199894,25.77199894,381.5952401,381.5952401,-82.9924576485,-1.44849164029,-82.9924576485
1138.0,LA,West Carroll Parish,0.684,3970,715,74,4759,83.4,15.0,1.5,2327.0,11512.0,32.7891932,-91.4578252,72.29882672,229.1220675,302.4318429,494.1791996,-46.8429865207,-0.817564346253,-46.8429865207
1139.0,LA,West Feliciana Parish,0.197,3390,2247,161,5798,58.5,38.8,2.8,2078.0,15405.0,30.9331698,-91.4580362,55.38715139,55.38715139,382.9188142,382.9188142,-78.638418233,-1.37249931673,-78.638418233
1140.0,LA,Winn Parish,0.465,4605,1643,120,6368,72.3,25.8,1.8,2107.0,15000.0,31.92409571,-92.68089586,46.78315389,215.267225,328.2228725,344.8429136,62.2897779507,-1.08716171558,-62.2897779507
1141.0,MA,Barnstable County,-0.134,53842,71632,7193,132667,40.6,54.0,5.4,290.0,215423.0,41.76099458,-70.22997267,0.0,53.00887397,74.06644335,107.054183,97.7007987199,1.70520061949,97.7007987199
1142.0,MA,Berkshire County,-0.415,16799,43540,4168,64507,26.0,67.5,6.5,480.0,130016.0,42.32705894,-73.2226373,0.0,58.21759382,69.79748817,169.0967577,114.519316483,1.99873912977,114.519316483
1143.0,MA,Bristol County,-0.093,104775,127619,13674,246068,42.6,51.9,5.6,112.0,551082.0,41.82383473,-71.11709543,0.0,0.0,0.0,66.45284992,95.3362185881,-1.66393091076,-95.3362185881
1144.0,MA,Dukes County,-0.513,2474,8338,622,11434,21.6,72.9,5.5,1977.0,17041.0,41.40520029,-70.65680143,53.18257449,60.28037182,60.28037182,120.6542631,120.86386566,-2.10947240245,-120.86386566
